Date,Lst Trd/Lst Prxx,Time,Trading Day,Closing,Relative Closing,Weekday,Relative Time,,,,,,,,,
10/2/2025 16:35,104-10,4:35:00 PM,10/1/2025,104.31,-0.01171875,Wednesday,10:35:00 PM,,,,,,,,,
10/2/2025 16:40,104-10,4:40:00 PM,10/1/2025,104.31,-0.01171875,Wednesday,10:40:00 PM,,,,,,,,,
10/2/2025 16:45,104-09?,4:45:00 PM,10/1/2025,104.31,-0.015625,Wednesday,10:45:00 PM,,,,,,,,,
10/2/2025 16:50,104-09?,4:50:00 PM,10/1/2025,104.31,-0.015625,Wednesday,10:50:00 PM,,,,,,,,,
10/2/2025 16:55,104-09?,4:55:00 PM,10/1/2025,104.31,-0.015625,Wednesday,10:55:00 PM,,,,,,,,,
10/2/2025 18:00,104-10,6:00:00 PM,10/2/2025,104.31,0,Thursday,12:00:00 AM,,,,,,,,,
10/2/2025 18:05,104-09¾,6:05:00 PM,10/2/2025,104.30,-0.0078125,Thursday,12:05:00 AM,,,,,,,,,
10/2/2025 18:25,104-09¾,6:25:00 PM,10/2/2025,104.30,-0.0078125,Thursday,12:25:00 AM,,,,,,,,,
10/2/2025 18:30,104-09?,6:30:00 PM,10/2/2025,104.31,-0.00390625,Thursday,12:30:00 AM,,,,,,,,,
10/2/2025 18:35,104-09?,6:35:00 PM,10/2/2025,104.31,-0.00390625,Thursday,12:35:00 AM,,,,,,,,,
10/2/2025 18:40,104-09?,6:40:00 PM,10/2/2025,104.31,-0.00390625,Thursday,12:40:00 AM,,,,,,,,,
10/2/2025 18:45,104-09?,6:45:00 PM,10/2/2025,104.31,-0.00390625,Thursday,12:45:00 AM,,,,,,,,,
10/2/2025 18:50,104-09¾,6:50:00 PM,10/2/2025,104.30,-0.0078125,Thursday,12:50:00 AM,,,,,,,,,
10/2/2025 18:55,104-09¾,6:55:00 PM,10/2/2025,104.30,-0.0078125,Thursday,12:55:00 AM,,,,,,,,,
10/2/2025 19:05,104-09?,7:05:00 PM,10/2/2025,104.30,-0.01171875,Thursday,1:05:00 AM,,,,,,,,,
10/2/2025 19:10,104-09¾,7:10:00 PM,10/2/2025,104.30,-0.0078125,Thursday,1:10:00 AM,,,,,,,,,
10/2/2025 19:15,104-09¾,7:15:00 PM,10/2/2025,104.30,-0.0078125,Thursday,1:15:00 AM,,,,,,,,,
10/2/2025 19:20,104-09¾,7:20:00 PM,10/2/2025,104.30,-0.0078125,Thursday,1:20:00 AM,,,,,,,,,
10/2/2025 19:25,104-09?,7:25:00 PM,10/2/2025,104.31,-0.00390625,Thursday,1:25:00 AM,,,,,,,,,
10/2/2025 19:30,104-09?,7:30:00 PM,10/2/2025,104.31,-0.00390625,Thursday,1:30:00 AM,,,,,,,,,
10/2/2025 19:40,104-09?,7:40:00 PM,10/2/2025,104.31,-0.00390625,Thursday,1:40:00 AM,,,,,,,,,
10/2/2025 19:50,104-09¾,7:50:00 PM,10/2/2025,104.30,-0.0078125,Thursday,1:50:00 AM,,,,,,,,,
10/2/2025 19:55,104-09¾,7:55:00 PM,10/2/2025,104.30,-0.0078125,Thursday,1:55:00 AM,,,,,,,,,
10/2/2025 20:00,104-09¾,8:00:00 PM,10/2/2025,104.30,-0.0078125,Thursday,2:00:00 AM,,,,,,,,,
10/2/2025 20:10,104-09¾,8:10:00 PM,10/2/2025,104.30,-0.0078125,Thursday,2:10:00 AM,,,,,,,,,
10/2/2025 20:15,104-09¾,8:15:00 PM,10/2/2025,104.30,-0.0078125,Thursday,2:15:00 AM,,,,,,,,,
10/2/2025 20:25,104-09?,8:25:00 PM,10/2/2025,104.30,-0.01171875,Thursday,2:25:00 AM,,,,,,,,,
10/2/2025 20:30,104-09?,8:30:00 PM,10/2/2025,104.30,-0.01171875,Thursday,2:30:00 AM,,,,,,,,,
10/2/2025 20:35,104-09¾,8:35:00 PM,10/2/2025,104.30,-0.0078125,Thursday,2:35:00 AM,,,,,,,,,
10/2/2025 20:40,104-09?,8:40:00 PM,10/2/2025,104.30,-0.01171875,Thursday,2:40:00 AM,,,,,,,,,
10/2/2025 20:45,104-09¾,8:45:00 PM,10/2/2025,104.30,-0.0078125,Thursday,2:45:00 AM,,,,,,,,,
10/2/2025 20:50,104-09?,8:50:00 PM,10/2/2025,104.30,-0.01171875,Thursday,2:50:00 AM,,,,,,,,,
10/2/2025 20:55,104-09?,8:55:00 PM,10/2/2025,104.30,-0.01171875,Thursday,2:55:00 AM,,,,,,,,,
10/2/2025 21:00,104-09?,9:00:00 PM,10/2/2025,104.30,-0.01171875,Thursday,3:00:00 AM,,,,,,,,,
10/2/2025 21:05,104-09¾,9:05:00 PM,10/2/2025,104.30,-0.0078125,Thursday,3:05:00 AM,,,,,,,,,
10/2/2025 21:10,104-09?,9:10:00 PM,10/2/2025,104.30,-0.01171875,Thursday,3:10:00 AM,,,,,,,,,
10/2/2025 21:15,104-09?,9:15:00 PM,10/2/2025,104.30,-0.01171875,Thursday,3:15:00 AM,,,,,,,,,
10/2/2025 21:20,104-09?,9:20:00 PM,10/2/2025,104.30,-0.01171875,Thursday,3:20:00 AM,,,,,,,,,
10/2/2025 21:30,104-09+,9:30:00 PM,10/2/2025,104.30,-0.015625,Thursday,3:30:00 AM,,,,,,,,,
10/2/2025 21:35,104-09+,9:35:00 PM,10/2/2025,104.30,-0.015625,Thursday,3:35:00 AM,,,,,,,,,
10/2/2025 21:45,104-09?,9:45:00 PM,10/2/2025,104.30,-0.01171875,Thursday,3:45:00 AM,,,,,,,,,
10/2/2025 21:50,104-09¾,9:50:00 PM,10/2/2025,104.30,-0.0078125,Thursday,3:50:00 AM,,,,,,,,,
10/2/2025 21:55,104-09?,9:55:00 PM,10/2/2025,104.31,-0.00390625,Thursday,3:55:00 AM,,,,,,,,,
10/2/2025 22:00,104-09¾,10:00:00 PM,10/2/2025,104.30,-0.0078125,Thursday,4:00:00 AM,,,,,,,,,
10/2/2025 22:05,104-09?,10:05:00 PM,10/2/2025,104.30,-0.01171875,Thursday,4:05:00 AM,,,,,,,,,
10/2/2025 22:10,104-09?,10:10:00 PM,10/2/2025,104.30,-0.01171875,Thursday,4:10:00 AM,,,,,,,,,
10/2/2025 22:15,104-09+,10:15:00 PM,10/2/2025,104.30,-0.015625,Thursday,4:15:00 AM,,,,,,,,,
10/2/2025 22:20,104-09+,10:20:00 PM,10/2/2025,104.30,-0.015625,Thursday,4:20:00 AM,,,,,,,,,
10/2/2025 22:25,104-09+,10:25:00 PM,10/2/2025,104.30,-0.015625,Thursday,4:25:00 AM,,,,,,,,,
10/2/2025 22:30,104-09+,10:30:00 PM,10/2/2025,104.30,-0.015625,Thursday,4:30:00 AM,,,,,,,,,
10/2/2025 22:35,104-09+,10:35:00 PM,10/2/2025,104.30,-0.015625,Thursday,4:35:00 AM,,,,,,,,,
10/2/2025 22:40,104-09+,10:40:00 PM,10/2/2025,104.30,-0.015625,Thursday,4:40:00 AM,,,,,,,,,
10/2/2025 22:45,104-09+,10:45:00 PM,10/2/2025,104.30,-0.015625,Thursday,4:45:00 AM,,,,,,,,,
10/2/2025 22:50,104-09?,10:50:00 PM,10/2/2025,104.29,-0.01953125,Thursday,4:50:00 AM,,,,,,,,,
10/2/2025 22:55,104-09+,10:55:00 PM,10/2/2025,104.30,-0.015625,Thursday,4:55:00 AM,,,,,,,,,
10/2/2025 23:10,104-09?,11:10:00 PM,10/2/2025,104.29,-0.01953125,Thursday,5:10:00 AM,,,,,,,,,
10/2/2025 23:15,104-09+,11:15:00 PM,10/2/2025,104.30,-0.015625,Thursday,5:15:00 AM,,,,,,,,,
10/2/2025 23:20,104-09?,11:20:00 PM,10/2/2025,104.29,-0.01953125,Thursday,5:20:00 AM,,,,,,,,,
10/2/2025 23:25,104-09?,11:25:00 PM,10/2/2025,104.29,-0.01953125,Thursday,5:25:00 AM,,,,,,,,,
10/2/2025 23:30,104-09?,11:30:00 PM,10/2/2025,104.29,-0.01953125,Thursday,5:30:00 AM,,,,,,,,,
10/2/2025 23:35,104-09?,11:35:00 PM,10/2/2025,104.29,-0.01953125,Thursday,5:35:00 AM,,,,,,,,,
10/2/2025 23:40,104-09?,11:40:00 PM,10/2/2025,104.29,-0.01953125,Thursday,5:40:00 AM,,,,,,,,,
10/2/2025 23:45,104-09?,11:45:00 PM,10/2/2025,104.29,-0.01953125,Thursday,5:45:00 AM,,,,,,,,,
10/2/2025 23:50,104-09?,11:50:00 PM,10/2/2025,104.29,-0.01953125,Thursday,5:50:00 AM,,,,,,,,,
10/2/2025 23:55,104-09?,11:55:00 PM,10/2/2025,104.29,-0.01953125,Thursday,5:55:00 AM,,,,,,,,,
10/3/2025 0:00,104-09?,12:00:00 AM,10/2/2025,104.29,-0.01953125,Thursday,6:00:00 AM,,,,,,,,,
10/3/2025 0:05,104-09¼,12:05:00 AM,10/2/2025,104.29,-0.0234375,Thursday,6:05:00 AM,,,,,,,,,
10/3/2025 0:10,104-09¼,12:10:00 AM,10/2/2025,104.29,-0.0234375,Thursday,6:10:00 AM,,,,,,,,,
10/3/2025 0:25,104-09¼,12:25:00 AM,10/2/2025,104.29,-0.0234375,Thursday,6:25:00 AM,,,,,,,,,
10/3/2025 0:30,104-09?,12:30:00 AM,10/2/2025,104.29,-0.02734375,Thursday,6:30:00 AM,,,,,,,,,
10/3/2025 0:35,104-09?,12:35:00 AM,10/2/2025,104.29,-0.02734375,Thursday,6:35:00 AM,,,,,,,,,
10/3/2025 0:40,104-09¼,12:40:00 AM,10/2/2025,104.29,-0.0234375,Thursday,6:40:00 AM,,,,,,,,,
10/3/2025 0:45,104-09?,12:45:00 AM,10/2/2025,104.29,-0.02734375,Thursday,6:45:00 AM,,,,,,,,,
10/3/2025 0:50,104-09¼,12:50:00 AM,10/2/2025,104.29,-0.0234375,Thursday,6:50:00 AM,,,,,,,,,
10/3/2025 1:00,104-09¼,1:00:00 AM,10/2/2025,104.29,-0.0234375,Thursday,7:00:00 AM,,,,,,,,,
10/3/2025 1:10,104-09¼,1:10:00 AM,10/2/2025,104.29,-0.0234375,Thursday,7:10:00 AM,,,,,,,,,
10/3/2025 1:15,104-09¼,1:15:00 AM,10/2/2025,104.29,-0.0234375,Thursday,7:15:00 AM,,,,,,,,,
10/3/2025 1:25,104-09¼,1:25:00 AM,10/2/2025,104.29,-0.0234375,Thursday,7:25:00 AM,,,,,,,,,
10/3/2025 1:30,104-09¼,1:30:00 AM,10/2/2025,104.29,-0.0234375,Thursday,7:30:00 AM,,,,,,,,,
10/3/2025 1:40,104-09¼,1:40:00 AM,10/2/2025,104.29,-0.0234375,Thursday,7:40:00 AM,,,,,,,,,
10/3/2025 1:45,104-09¼,1:45:00 AM,10/2/2025,104.29,-0.0234375,Thursday,7:45:00 AM,,,,,,,,,
10/3/2025 1:50,104-09?,1:50:00 AM,10/2/2025,104.29,-0.02734375,Thursday,7:50:00 AM,,,,,,,,,
10/3/2025 1:55,104-09?,1:55:00 AM,10/2/2025,104.29,-0.02734375,Thursday,7:55:00 AM,,,,,,,,,
10/3/2025 2:00,104-09,2:00:00 AM,10/2/2025,104.28,-0.03125,Thursday,8:00:00 AM,,,,,,,,,
10/3/2025 2:05,104-09?,2:05:00 AM,10/2/2025,104.29,-0.02734375,Thursday,8:05:00 AM,,,,,,,,,
10/3/2025 2:10,104-09,2:10:00 AM,10/2/2025,104.28,-0.03125,Thursday,8:10:00 AM,,,,,,,,,
10/3/2025 2:15,104-09?,2:15:00 AM,10/2/2025,104.29,-0.02734375,Thursday,8:15:00 AM,,,,,,,,,
10/3/2025 2:20,104-09?,2:20:00 AM,10/2/2025,104.29,-0.02734375,Thursday,8:20:00 AM,,,,,,,,,
10/3/2025 2:25,104-09?,2:25:00 AM,10/2/2025,104.29,-0.02734375,Thursday,8:25:00 AM,,,,,,,,,
10/3/2025 2:30,104-09¼,2:30:00 AM,10/2/2025,104.29,-0.0234375,Thursday,8:30:00 AM,,,,,,,,,
10/3/2025 2:35,104-09¼,2:35:00 AM,10/2/2025,104.29,-0.0234375,Thursday,8:35:00 AM,,,,,,,,,
10/3/2025 2:40,104-09?,2:40:00 AM,10/2/2025,104.29,-0.02734375,Thursday,8:40:00 AM,,,,,,,,,
10/3/2025 2:45,104-09¼,2:45:00 AM,10/2/2025,104.29,-0.0234375,Thursday,8:45:00 AM,,,,,,,,,
10/3/2025 2:50,104-09?,2:50:00 AM,10/2/2025,104.29,-0.02734375,Thursday,8:50:00 AM,,,,,,,,,
10/3/2025 2:55,104-09¼,2:55:00 AM,10/2/2025,104.29,-0.0234375,Thursday,8:55:00 AM,,,,,,,,,
10/3/2025 3:00,104-09¼,3:00:00 AM,10/2/2025,104.29,-0.0234375,Thursday,9:00:00 AM,,,,,,,,,
10/3/2025 3:05,104-09¼,3:05:00 AM,10/2/2025,104.29,-0.0234375,Thursday,9:05:00 AM,,,,,,,,,
10/3/2025 3:10,104-09,3:10:00 AM,10/2/2025,104.28,-0.03125,Thursday,9:10:00 AM,,,,,,,,,
10/3/2025 3:15,104-09?,3:15:00 AM,10/2/2025,104.29,-0.02734375,Thursday,9:15:00 AM,,,,,,,,,
10/3/2025 3:20,104-09?,3:20:00 AM,10/2/2025,104.29,-0.02734375,Thursday,9:20:00 AM,,,,,,,,,
10/3/2025 3:25,104-09?,3:25:00 AM,10/2/2025,104.29,-0.02734375,Thursday,9:25:00 AM,,,,,,,,,
10/3/2025 3:30,104-09?,3:30:00 AM,10/2/2025,104.29,-0.02734375,Thursday,9:30:00 AM,,,,,,,,,
10/3/2025 3:35,104-09¼,3:35:00 AM,10/2/2025,104.29,-0.0234375,Thursday,9:35:00 AM,,,,,,,,,
10/3/2025 3:40,104-09?,3:40:00 AM,10/2/2025,104.29,-0.02734375,Thursday,9:40:00 AM,,,,,,,,,
10/3/2025 3:45,104-09,3:45:00 AM,10/2/2025,104.28,-0.03125,Thursday,9:45:00 AM,,,,,,,,,
10/3/2025 3:50,104-09?,3:50:00 AM,10/2/2025,104.29,-0.02734375,Thursday,9:50:00 AM,,,,,,,,,
10/3/2025 3:55,104-09?,3:55:00 AM,10/2/2025,104.29,-0.02734375,Thursday,9:55:00 AM,,,,,,,,,
10/3/2025 4:00,104-09¼,4:00:00 AM,10/2/2025,104.29,-0.0234375,Thursday,10:00:00 AM,,,,,,,,,
10/3/2025 4:05,104-09?,4:05:00 AM,10/2/2025,104.29,-0.02734375,Thursday,10:05:00 AM,,,,,,,,,
10/3/2025 4:10,104-09?,4:10:00 AM,10/2/2025,104.29,-0.02734375,Thursday,10:10:00 AM,,,,,,,,,
10/3/2025 4:15,104-09?,4:15:00 AM,10/2/2025,104.29,-0.02734375,Thursday,10:15:00 AM,,,,,,,,,
10/3/2025 4:20,104-09¼,4:20:00 AM,10/2/2025,104.29,-0.0234375,Thursday,10:20:00 AM,,,,,,,,,
10/3/2025 4:25,104-09¼,4:25:00 AM,10/2/2025,104.29,-0.0234375,Thursday,10:25:00 AM,,,,,,,,,
10/3/2025 4:30,104-09?,4:30:00 AM,10/2/2025,104.29,-0.02734375,Thursday,10:30:00 AM,,,,,,,,,
10/3/2025 4:35,104-09?,4:35:00 AM,10/2/2025,104.29,-0.02734375,Thursday,10:35:00 AM,,,,,,,,,
10/3/2025 4:40,104-09?,4:40:00 AM,10/2/2025,104.29,-0.02734375,Thursday,10:40:00 AM,,,,,,,,,
10/3/2025 4:45,104-09?,4:45:00 AM,10/2/2025,104.29,-0.02734375,Thursday,10:45:00 AM,,,,,,,,,
10/3/2025 4:50,104-09?,4:50:00 AM,10/2/2025,104.29,-0.02734375,Thursday,10:50:00 AM,,,,,,,,,
10/3/2025 4:55,104-09?,4:55:00 AM,10/2/2025,104.29,-0.02734375,Thursday,10:55:00 AM,,,,,,,,,
10/3/2025 5:00,104-09,5:00:00 AM,10/2/2025,104.28,-0.03125,Thursday,11:00:00 AM,,,,,,,,,
10/3/2025 5:05,104-09?,5:05:00 AM,10/2/2025,104.29,-0.02734375,Thursday,11:05:00 AM,,,,,,,,,
10/3/2025 5:10,104-09?,5:10:00 AM,10/2/2025,104.29,-0.02734375,Thursday,11:10:00 AM,,,,,,,,,
10/3/2025 5:15,104-09,5:15:00 AM,10/2/2025,104.28,-0.03125,Thursday,11:15:00 AM,,,,,,,,,
10/3/2025 5:20,104-09?,5:20:00 AM,10/2/2025,104.29,-0.02734375,Thursday,11:20:00 AM,,,,,,,,,
10/3/2025 5:25,104-09?,5:25:00 AM,10/2/2025,104.29,-0.02734375,Thursday,11:25:00 AM,,,,,,,,,
10/3/2025 5:30,104-09?,5:30:00 AM,10/2/2025,104.29,-0.02734375,Thursday,11:30:00 AM,,,,,,,,,
10/3/2025 5:35,104-09¼,5:35:00 AM,10/2/2025,104.29,-0.0234375,Thursday,11:35:00 AM,,,,,,,,,
10/3/2025 5:40,104-09?,5:40:00 AM,10/2/2025,104.29,-0.02734375,Thursday,11:40:00 AM,,,,,,,,,
10/3/2025 5:45,104-09?,5:45:00 AM,10/2/2025,104.29,-0.02734375,Thursday,11:45:00 AM,,,,,,,,,
10/3/2025 5:50,104-09?,5:50:00 AM,10/2/2025,104.29,-0.01953125,Thursday,11:50:00 AM,,,,,,,,,
10/3/2025 5:55,104-09+,5:55:00 AM,10/2/2025,104.30,-0.015625,Thursday,11:55:00 AM,,,,,,,,,
10/3/2025 6:00,104-09?,6:00:00 AM,10/2/2025,104.29,-0.01953125,Thursday,12:00:00 PM,,,,,,,,,
10/3/2025 6:05,104-09?,6:05:00 AM,10/2/2025,104.29,-0.01953125,Thursday,12:05:00 PM,,,,,,,,,
10/3/2025 6:10,104-09?,6:10:00 AM,10/2/2025,104.29,-0.01953125,Thursday,12:10:00 PM,,,,,,,,,
10/3/2025 6:15,104-09?,6:15:00 AM,10/2/2025,104.29,-0.01953125,Thursday,12:15:00 PM,,,,,,,,,
10/3/2025 6:20,104-09?,6:20:00 AM,10/2/2025,104.29,-0.01953125,Thursday,12:20:00 PM,,,,,,,,,
10/3/2025 6:25,104-09¼,6:25:00 AM,10/2/2025,104.29,-0.0234375,Thursday,12:25:00 PM,,,,,,,,,
10/3/2025 6:30,104-09?,6:30:00 AM,10/2/2025,104.29,-0.01953125,Thursday,12:30:00 PM,,,,,,,,,
10/3/2025 6:35,104-09?,6:35:00 AM,10/2/2025,104.30,-0.01171875,Thursday,12:35:00 PM,,,,,,,,,
10/3/2025 6:40,104-09+,6:40:00 AM,10/2/2025,104.30,-0.015625,Thursday,12:40:00 PM,,,,,,,,,
10/3/2025 6:45,104-09+,6:45:00 AM,10/2/2025,104.30,-0.015625,Thursday,12:45:00 PM,,,,,,,,,
10/3/2025 6:50,104-09?,6:50:00 AM,10/2/2025,104.29,-0.01953125,Thursday,12:50:00 PM,,,,,,,,,
10/3/2025 6:55,104-09?,6:55:00 AM,10/2/2025,104.29,-0.01953125,Thursday,12:55:00 PM,,,,,,,,,
10/3/2025 7:00,104-09¼,7:00:00 AM,10/2/2025,104.29,-0.0234375,Thursday,1:00:00 PM,,,,,,,,,
10/3/2025 7:05,104-09¼,7:05:00 AM,10/2/2025,104.29,-0.0234375,Thursday,1:05:00 PM,,,,,,,,,
10/3/2025 7:10,104-09?,7:10:00 AM,10/2/2025,104.29,-0.01953125,Thursday,1:10:00 PM,,,,,,,,,
10/3/2025 7:15,104-09?,7:15:00 AM,10/2/2025,104.29,-0.01953125,Thursday,1:15:00 PM,,,,,,,,,
10/3/2025 7:20,104-09+,7:20:00 AM,10/2/2025,104.30,-0.015625,Thursday,1:20:00 PM,,,,,,,,,
10/3/2025 7:25,104-09+,7:25:00 AM,10/2/2025,104.30,-0.015625,Thursday,1:25:00 PM,,,,,,,,,
10/3/2025 7:30,104-09?,7:30:00 AM,10/2/2025,104.31,-0.00390625,Thursday,1:30:00 PM,,,,,,,,,
10/3/2025 7:35,104-09¾,7:35:00 AM,10/2/2025,104.30,-0.0078125,Thursday,1:35:00 PM,,,,,,,,,
10/3/2025 7:40,104-09¾,7:40:00 AM,10/2/2025,104.30,-0.0078125,Thursday,1:40:00 PM,,,,,,,,,
10/3/2025 7:45,104-09?,7:45:00 AM,10/2/2025,104.31,-0.00390625,Thursday,1:45:00 PM,,,,,,,,,
10/3/2025 7:50,104-09?,7:50:00 AM,10/2/2025,104.31,-0.00390625,Thursday,1:50:00 PM,,,,,,,,,
10/3/2025 7:55,104-09?,7:55:00 AM,10/2/2025,104.30,-0.01171875,Thursday,1:55:00 PM,,,,,,,,,
10/3/2025 8:00,104-09?,8:00:00 AM,10/2/2025,104.30,-0.01171875,Thursday,2:00:00 PM,,,,,,,,,
10/3/2025 8:05,104-09+,8:05:00 AM,10/2/2025,104.30,-0.015625,Thursday,2:05:00 PM,,,,,,,,,
10/3/2025 8:10,104-09¾,8:10:00 AM,10/2/2025,104.30,-0.0078125,Thursday,2:10:00 PM,,,,,,,,,
10/3/2025 8:15,104-09¾,8:15:00 AM,10/2/2025,104.30,-0.0078125,Thursday,2:15:00 PM,,,,,,,,,
10/3/2025 8:20,104-09¾,8:20:00 AM,10/2/2025,104.30,-0.0078125,Thursday,2:20:00 PM,,,,,,,,,
10/3/2025 8:25,104-09?,8:25:00 AM,10/2/2025,104.30,-0.01171875,Thursday,2:25:00 PM,,,,,,,,,
10/3/2025 8:30,104-09?,8:30:00 AM,10/2/2025,104.30,-0.01171875,Thursday,2:30:00 PM,,,,,,,,,
10/3/2025 8:35,104-09?,8:35:00 AM,10/2/2025,104.29,-0.01953125,Thursday,2:35:00 PM,,,,,,,,,
10/3/2025 8:40,104-09¼,8:40:00 AM,10/2/2025,104.29,-0.0234375,Thursday,2:40:00 PM,,,,,,,,,
10/3/2025 8:45,104-09¼,8:45:00 AM,10/2/2025,104.29,-0.0234375,Thursday,2:45:00 PM,,,,,,,,,
10/3/2025 8:50,104-09¼,8:50:00 AM,10/2/2025,104.29,-0.0234375,Thursday,2:50:00 PM,,,,,,,,,
10/3/2025 8:55,104-09¼,8:55:00 AM,10/2/2025,104.29,-0.0234375,Thursday,2:55:00 PM,,,,,,,,,
10/3/2025 9:00,104-08?,9:00:00 AM,10/2/2025,104.28,-0.03515625,Thursday,3:00:00 PM,,,,,,,,,
10/3/2025 9:05,104-08?,9:05:00 AM,10/2/2025,104.28,-0.03515625,Thursday,3:05:00 PM,,,,,,,,,
10/3/2025 9:10,104-09?,9:10:00 AM,10/2/2025,104.29,-0.02734375,Thursday,3:10:00 PM,,,,,,,,,
10/3/2025 9:15,104-08?,9:15:00 AM,10/2/2025,104.28,-0.03515625,Thursday,3:15:00 PM,,,,,,,,,
10/3/2025 9:20,104-08?,9:20:00 AM,10/2/2025,104.28,-0.03515625,Thursday,3:20:00 PM,,,,,,,,,
10/3/2025 9:25,104-09¼,9:25:00 AM,10/2/2025,104.29,-0.0234375,Thursday,3:25:00 PM,,,,,,,,,
10/3/2025 9:30,104-09?,9:30:00 AM,10/2/2025,104.29,-0.02734375,Thursday,3:30:00 PM,,,,,,,,,
10/3/2025 9:35,104-09?,9:35:00 AM,10/2/2025,104.29,-0.02734375,Thursday,3:35:00 PM,,,,,,,,,
10/3/2025 9:40,104-09?,9:40:00 AM,10/2/2025,104.29,-0.02734375,Thursday,3:40:00 PM,,,,,,,,,
10/3/2025 9:45,104-09,9:45:00 AM,10/2/2025,104.28,-0.03125,Thursday,3:45:00 PM,,,,,,,,,
10/3/2025 9:50,104-09,9:50:00 AM,10/2/2025,104.28,-0.03125,Thursday,3:50:00 PM,,,,,,,,,
10/3/2025 9:55,104-09?,9:55:00 AM,10/2/2025,104.31,-0.00390625,Thursday,3:55:00 PM,,,,,,,,,
10/3/2025 10:00,104-08?,10:00:00 AM,10/2/2025,104.28,-0.03515625,Thursday,4:00:00 PM,,,,,,,,,
10/3/2025 10:05,104-08¼,10:05:00 AM,10/2/2025,104.26,-0.0546875,Thursday,4:05:00 PM,,,,,,,,,
10/3/2025 10:10,104-08?,10:10:00 AM,10/2/2025,104.25,-0.05859375,Thursday,4:10:00 PM,,,,,,,,,
10/3/2025 10:15,104-08?,10:15:00 AM,10/2/2025,104.26,-0.05078125,Thursday,4:15:00 PM,,,,,,,,,
10/3/2025 10:20,104-08?,10:20:00 AM,10/2/2025,104.25,-0.05859375,Thursday,4:20:00 PM,,,,,,,,,
10/3/2025 10:25,104-08?,10:25:00 AM,10/2/2025,104.25,-0.05859375,Thursday,4:25:00 PM,,,,,,,,,
10/3/2025 10:30,104-08,10:30:00 AM,10/2/2025,104.25,-0.0625,Thursday,4:30:00 PM,,,,,,,,,
10/3/2025 10:35,104-08?,10:35:00 AM,10/2/2025,104.25,-0.05859375,Thursday,4:35:00 PM,,,,,,,,,
10/3/2025 10:40,104-08?,10:40:00 AM,10/2/2025,104.25,-0.05859375,Thursday,4:40:00 PM,,,,,,,,,
10/3/2025 10:45,104-08?,10:45:00 AM,10/2/2025,104.25,-0.05859375,Thursday,4:45:00 PM,,,,,,,,,
10/3/2025 10:50,104-08?,10:50:00 AM,10/2/2025,104.25,-0.05859375,Thursday,4:50:00 PM,,,,,,,,,
10/3/2025 10:55,104-08?,10:55:00 AM,10/2/2025,104.25,-0.05859375,Thursday,4:55:00 PM,,,,,,,,,
10/3/2025 11:00,104-08?,11:00:00 AM,10/2/2025,104.25,-0.05859375,Thursday,5:00:00 PM,,,,,,,,,
10/3/2025 11:05,104-08?,11:05:00 AM,10/2/2025,104.25,-0.05859375,Thursday,5:05:00 PM,,,,,,,,,
10/3/2025 11:10,104-08?,11:10:00 AM,10/2/2025,104.26,-0.05078125,Thursday,5:10:00 PM,,,,,,,,,
10/3/2025 11:15,104-08?,11:15:00 AM,10/2/2025,104.26,-0.05078125,Thursday,5:15:00 PM,,,,,,,,,
10/3/2025 11:20,104-08+,11:20:00 AM,10/2/2025,104.27,-0.046875,Thursday,5:20:00 PM,,,,,,,,,
10/3/2025 11:25,104-08?,11:25:00 AM,10/2/2025,104.26,-0.05078125,Thursday,5:25:00 PM,,,,,,,,,
10/3/2025 11:30,104-08?,11:30:00 AM,10/2/2025,104.26,-0.05078125,Thursday,5:30:00 PM,,,,,,,,,
10/3/2025 11:35,104-08?,11:35:00 AM,10/2/2025,104.26,-0.05078125,Thursday,5:35:00 PM,,,,,,,,,
10/3/2025 11:40,104-08?,11:40:00 AM,10/2/2025,104.26,-0.05078125,Thursday,5:40:00 PM,,,,,,,,,
10/3/2025 11:45,104-08+,11:45:00 AM,10/2/2025,104.27,-0.046875,Thursday,5:45:00 PM,,,,,,,,,
10/3/2025 11:50,104-08?,11:50:00 AM,10/2/2025,104.26,-0.05078125,Thursday,5:50:00 PM,,,,,,,,,
10/3/2025 11:55,104-08+,11:55:00 AM,10/2/2025,104.27,-0.046875,Thursday,5:55:00 PM,,,,,,,,,
10/3/2025 12:00,104-08¼,12:00:00 PM,10/2/2025,104.26,-0.0546875,Thursday,6:00:00 PM,,,,,,,,,
10/3/2025 12:05,104-08¼,12:05:00 PM,10/2/2025,104.26,-0.0546875,Thursday,6:05:00 PM,,,,,,,,,
10/3/2025 12:10,104-08¼,12:10:00 PM,10/2/2025,104.26,-0.0546875,Thursday,6:10:00 PM,,,,,,,,,
10/3/2025 12:15,104-08?,12:15:00 PM,10/2/2025,104.25,-0.05859375,Thursday,6:15:00 PM,,,,,,,,,
10/3/2025 12:20,104-08¼,12:20:00 PM,10/2/2025,104.26,-0.0546875,Thursday,6:20:00 PM,,,,,,,,,
10/3/2025 12:25,104-08+,12:25:00 PM,10/2/2025,104.27,-0.046875,Thursday,6:25:00 PM,,,,,,,,,
10/3/2025 12:30,104-08+,12:30:00 PM,10/2/2025,104.27,-0.046875,Thursday,6:30:00 PM,,,,,,,,,
10/3/2025 12:35,104-08?,12:35:00 PM,10/2/2025,104.26,-0.05078125,Thursday,6:35:00 PM,,,,,,,,,
